34,90,128
18,0,129
34,90,129
34,90,130
57,0,130
34,90,131
34,90,131
37,73,131
34,90,132
2,0,132
34,0,133
34,90,133
18,0,133
21,0,133
40,0,133
4,0,133
34,90,134
0,23,134
0,97,134
0,98,134
0,99,134
0,100,134
34,90,134
0,96,134
57,0,135
34,90,136
2,0,137
21,0,138
40,0,138
34,90,139
34,90,139
4,35,140
4,38,140
57,0,140
34,90,140
18,0,140
8,0,141
34,90,141
34,90,141
34,101,142
34,90,142
34,101,142
62,0,143
21,0,143
34,90,143
40,0,143
34,90,144
34,90,144
18,0,144
57,0,145
34,90,145
34,90,145
34,90,145
40,0,146
62,0,147
18,0,147
21,0,147
34,90,148
57,0,148
34,90,149
34,90,150
40,0,150
34,90,150
34,90,150
21,0,151
62,0,151
57,0,152
34,90,153
34,90,153
34,90,154
4,24,154
0,23,154
34,102,154
4,103,154
0,23,154
0,23,154
8,104,155
34,105,155
8,0,155
0,23,155
0,23,155
4,106,155
0,23,155
4,0,155
34,107,155
8,0,155
40,0,156
34,90,156
62,0,156
21,0,157
34,90,157
57,0,158
8,108,159
34,109,159
34,90,159
0,23,159
8,104,160
0,23,160
34,85,160
40,0,161
0,23,161
8,110,161
34,0,162
62,0,162
8,111,162
0,23,162
8,112,162
0,23,163
0,23,163
8,113,163
37,73,163
57,0,164
37,73,165
40,0,166
10,95,166
10,95,166
62,0,167
34,0,168
57,0,169
62,0,170
40,0,171
34,0,172
0,23,173
4,0,173
4,42,173
4,36,173
0,23,173
0,23,173
4,6,173
0,23,173
37,74,173
37,114,173
37,0,174
4,39,174
62,0,175
40,0,175
8,111,176
34,0,177
37,0,178
40,0,179
62,0,179
4,72,179
15,55,180
0,23,180
15,0,180
0,23,180
4,75,180
15,115,181
15,116,181
34,0,181
4,117,182
37,0,182
15,118,183
0,23,183
62,0,184
4,0,184
34,0,185
37,0,186
62,0,187
4,0,188
34,0,189
37,0,190
62,0,191
4,0,192
34,0,193
37,0,194
62,0,195
4,0,196
34,0,197
37,0,198
62,0,199
4,0,200
34,0,201
18,0,202
37,0,202
17,51,203
4,0,204
34,0,205
37,0,205
17,119,206
17,0,206
0,23,206
4,0,207
34,0,208
37,0,208
4,0,209
37,0,210
34,0,211
19,0,211
120,22,211
10,121,212
4,0,212
10,121,213
10,121,213
34,0,214
10,121,214
10,121,214
37,0,214
17,0,215
15,0,216
17,0,216
17,0,216
62,122,216
62,122,216
17,0,216
62,0,216
0,23,216
0,23,216
4,0,216
17,0,216
62,123,217
62,122,217
0,23,217
37,0,218
62,123,218
62,123,218
62,123,218
62,123,219
62,123,219
62,123,220
62,123,220
4,0,221
62,123,221
62,123,221
62,123,222
62,123,222
62,123,222
62,123,223
62,123,223
62,123,223
37,0,223
62,124,224
0,23,224
0,23,224
4,0,225
8,0,226
4,0,227
8,104,228
17,0,229
8,112,230
4,0,231
16,125,232
0,23,232
16,0,232
16,126,233
16,127,233
16,127,233
0,23,233
0,23,233
16,0,233
17,0,234
16,128,234
0,23,234
17,0,235
86,87,236
17,0,237
17,0,238
33,21,239
21,33,239
33,22,239
17,0,240
45,0,241
17,0,242
0,23,243
0,23,243
10,0,243
10,129,243
17,0,244
17,0,245
8,104,246
8,104,246
8,0,247
8,113,247
0,23,247
8,111,247
17,0,248
62,130,249
62,131,249
62,66,249
0,23,249
62,0,249
0,23,249
62,132,249
0,23,250
0,23,250
0,23,250
62,133,250
0,23,250
0,23,250
62,67,250
15,60,251
15,134,251
62,68,251
15,0,251
0,23,251
0,23,251
15,60,252
17,0,252
62,68,253
62,67,253
17,0,254
10,0,255
10,0,255
0,23,256
10,0,256
0,23,256
0,23,256
10,0,256
0,23,256
0,23,256
10,0,256
10,135,256
17,0,256
0,23,256
10,136,256
10,137,256
10,135,257
0,23,258
10,0,258
10,138,258
10,135,258
10,0,258
0,23,258
0,23,258
0,23,259
0,23,259
10,135,259
10,0,259
0,23,259
10,139,259
0,23,260
0,23,260
0,23,260
10,141,260
10,0,260
0,23,260
10,140,260
0,23,260
0,23,260
0,23,260
31,0,260
10,135,260
10,0,260
0,23,260
10,0,260
10,142,260
0,23,261
0,143,261
0,23,261
10,135,261
0,144,261
17,0,262
62,85,262
10,0,263
33,0,263
18,0,264
31,0,265
10,0,266
31,0,267
10,0,268
31,0,269
57,85,270
10,0,271
31,0,272
10,0,273
0,23,274
10,145,274
10,0,274
0,23,274
31,0,275
10,0,276
31,0,277
16,125,278
16,126,279
10,0,279
31,0,280
16,127,281
16,127,281
16,128,281
10,0,282
31,0,283
15,146,284
146,15,284
146,147,284
10,0,285
31,0,286
8,104,287
13,13,288
10,0,289
31,0,290
0,23,291
57,0,291
8,111,291
8,111,291
10,0,292
15,55,292
57,0,293
57,0,293
31,0,294
57,148,295
57,14,295
57,125,295
57,0,295
57,149,296
37,0,296
37,52,296
57,150,296
37,52,296
37,151,296
37,152,296
0,23,296
0,23,296
0,23,296
0,23,296
37,60,297
0,23,297
37,153,297
0,23,297
0,23,297
37,60,297
10,0,297
84,0,298
84,0,298
37,60,299
31,0,299
37,60,300
84,0,301
57,154,302
57,154,302
57,14,302
84,0,303
31,0,303
2,0,304
0,23,304
0,23,304
0,23,304
0,23,304
2,136,304
2,156,304
2,0,304
2,155,304
2,157,305
0,23,305
2,158,305
0,23,305
0,23,305
0,23,305
84,0,306
2,155,307
63,0,307
84,0,308
62,132,309
62,130,309
62,67,310
62,68,310
62,133,311
62,131,311
84,0,312
62,66,313
62,66,313
15,134,313
62,68,314
62,67,314
84,0,315
84,0,316
10,159,316
0,23,316
10,0,316
10,160,317
0,23,317
84,0,318
84,0,319
146,0,320
84,0,321
146,0,322
19,0,323
19,0,323
84,0,323
120,0,324
146,0,325
18,0,326
19,0,326
84,0,326
31,147,327
120,0,328
146,0,328
19,0,329
84,0,330
15,0,331
62,0,331
0,23,331
62,66,331
120,0,332
146,0,332
19,0,333
146,147,333
84,0,334
62,68,335
62,67,335
0,23,335
0,23,335
120,0,336
146,0,337
19,0,338
0,23,339
4,0,339
0,23,339
0,23,339
161,0,339
4,162,339
146,0,340
120,0,340
19,0,341
84,147,342
146,0,343
120,0,343
19,0,344
120,0,345
146,0,345
8,113,346
8,104,346
8,111,346
19,0,346
15,55,347
57,0,348
120,0,349
146,0,349
57,148,350
19,0,350
57,149,351
37,151,351
57,150,352
57,125,353
120,0,354
146,0,355
19,0,355
37,153,355
57,14,356
57,14,356
10,163,357
10,0,357
0,23,357
120,0,357
10,0,358
10,164,358
146,0,358
17,0,358
19,0,358
17,0,358
0,23,358
2,158,359
2,156,360
120,0,360
146,0,361
2,136,361
19,0,362
120,0,363
2,155,363
146,0,364
19,0,364
120,0,365
19,0,366
18,22,367
120,0,368
146,165,369
146,0,369
0,23,369
0,23,369
0,23,369
146,0,369
146,166,369
146,165,370
0,23,370
0,23,370
146,165,370
146,167,370
15,78,371
62,0,371
62,0,371
15,78,372
15,168,372
15,0,372
0,23,373
10,0,373
0,23,373
10,0,373
21,8,374
8,21,374
8,22,374
33,0,375
33,0,376
15,0,377
33,0,378
62,68,379
62,66,379
62,67,379
33,0,380
33,0,381
18,0,382
8,22,383
33,0,383
17,0,384
17,125,384
0,23,384
15,147,385
31,0,386
33,0,387
33,22,388
19,22,389
57,85,390
33,0,391
45,0,392
33,0,393
4,162,394
84,147,395
15,84,395
84,15,395
33,0,395
10,163,396
10,164,396
17,0,396
8,0,396
8,0,396
33,0,397
37,153,398
33,0,399
62,0,400
62,66,400
15,60,400
4,37,400
37,4,400
37,51,400
37,4,400
0,23,400
2,22,401
0,23,401
0,23,401
62,169,401
0,23,402
0,23,402
62,68,402
33,0,402
15,147,403
16,147,404
33,0,405
33,0,406
63,22,407
63,0,408
63,0,408
63,0,409
10,0,410
0,23,410
10,170,410
17,127,411
10,170,411
17,127,411
10,0,411
17,0,411
17,55,411
0,23,411
17,128,412
19,0,412
0,23,413
0,23,413
10,0,413
0,23,413
10,142,413
0,23,413
10,0,413
10,171,413
10,171,414
63,0,414
63,0,415
63,0,416
15,31,417
31,15,417
31,15,417
31,147,417
17,51,418
63,0,419
63,0,420
10,171,421
10,171,421
63,0,422
146,0,423
146,172,423
0,23,423
17,0,424
15,55,425
0,23,425
15,0,425
15,60,425
15,60,426
15,173,426
15,173,426
63,0,427
63,0,428
18,0,429
10,171,430
63,0,431
84,0,432
10,171,433
10,142,434
120,0,435
120,0,435
120,0,435
120,0,435
120,0,435
63,0,436
63,0,437
63,0,438
37,51,438
62,66,439
62,68,440
62,169,440
33,0,441
33,162,441
45,0,442
10,0,443
10,174,443
10,0,443
0,23,443
10,175,443
10,0,443
10,0,443
0,23,443
10,0,443
10,155,444
10,158,444
10,158,444
17,55,444
10,0,444
10,174,444
10,0,444
0,23,444
0,23,444
10,0,444
0,23,444
10,174,444
0,23,444
10,0,444
0,23,444
10,176,444
0,23,444
10,0,444
10,177,444
10,176,444
10,174,444
0,23,444
10,178,445
10,179,445
0,23,445
10,174,445
10,0,445
10,174,445
0,23,445
10,171,445
10,0,445
10,171,445
0,23,445
0,23,445
0,23,445
10,174,445
10,0,445
0,23,445
0,23,445
10,174,445
0,23,445
10,0,445
10,164,445
10,174,446
10,174,446
10,174,446
10,174,447
10,174,448
10,174,448
10,174,448
10,174,449
10,174,449
10,174,449
0,23,449
0,180,449
0,181,449
146,0,450
0,181,450
0,98,450
0,100,450
0,99,450
0,182,450
0,97,450
0,183,450
0,96,450
4,51,451
57,85,452
4,51,453
10,171,454
15,0,455
15,0,455
21,22,456
4,0,457
21,22,458
15,55,459
146,172,459
33,162,460
19,21,461
19,21,461
21,19,461
19,22,461
10,170,462
10,0,462
34,85,463
34,57,463
57,34,463
10,170,464
10,171,465
10,142,466
13,13,467
10,51,468
33,0,469
18,0,470
40,85,471
8,104,472
86,87,473
62,0,474
62,66,474
0,23,474
0,23,475
62,68,475
8,111,476
0,23,477
0,23,477
8,113,477
8,0,477
57,40,478
40,85,478
40,57,478
10,171,479
15,0,480
10,0,481
0,23,481
10,0,482
0,23,482
16,127,483
4,162,483
16,127,484
10,184,485
0,23,485
0,23,485
0,23,485
10,175,485
10,185,485
10,0,485
10,0,485
10,184,485
10,0,485
10,0,485
0,23,485
0,23,486
10,164,486
0,23,486
21,22,487
34,85,488
10,0,489
8,108,489
8,104,490
8,112,491
8,111,492
8,111,492
0,23,493
62,169,493
62,186,493
0,23,493
4,162,494
4,162,494
18,0,495
10,0,496
0,23,496
17,127,497
120,22,498
0,23,499
0,23,499
0,23,500
0,23,500
0,23,500
0,23,500
0,23,500
0,23,501
0,23,501
0,23,502
0,23,503
0,23,503
0,23,503
0,23,503
0,23,503
0,23,503
0,23,503
0,23,503
0,23,503
0,23,503
0,23,503
0,23,503
0,23,503
0,23,503
0,23,503
0,23,503
0,23,503
0,23,503
0,23,503
0,23,503
0,23,503
4,51,504
16,127,505
10,175,505
10,185,505
10,184,505
10,184,505
10,164,506
0,23,507
0,23,507
0,23,507
0,23,507
146,165,507
146,0,507
0,23,507
146,165,507
146,165,507
146,0,507
146,187,507
0,23,507
146,187,507
146,165,508
146,165,508
0,23,508
0,23,508
0,23,508
0,23,508
146,165,508
146,165,508
146,165,509
0,23,510
62,66,510
15,78,510
62,122,510
62,123,511
15,78,511
15,168,511
62,124,512
0,23,512
62,67,513
0,23,513
62,188,514
62,68,514
0,23,514
0,23,514
0,23,514
0,23,514
146,165,515
146,167,515
146,165,515
0,23,516
37,60,516
37,0,516
37,153,517
84,0,518
4,0,519
45,0,520
10,176,521
10,176,521
10,174,521
10,174,522
10,174,522
10,174,522
10,174,523
10,174,523
10,174,523
10,174,524
10,174,524
10,174,524
10,174,525
10,174,525
10,174,526
10,174,526
10,174,526
10,174,527
10,174,527
10,174,527
8,104,528
17,127,528
62,85,529
8,111,530
0,23,530
8,113,530
8,0,530
146,0,531
33,0,532
18,0,533
15,168,534
15,60,534
57,85,535
19,0,536
15,78,537
15,78,537
62,66,538
62,124,538
62,123,538
62,186,539
62,67,540
62,169,540
62,68,540
62,68,540
33,162,541
0,23,542
10,0,542
10,175,542
10,177,542
10,0,543
0,23,543
0,23,543
0,23,543
0,23,543
10,0,543
10,158,543
10,189,543
10,0,543
10,158,543
10,190,543
0,23,543
10,0,543
0,23,543
37,153,544
146,187,545
146,187,546
15,55,547
4,162,548
62,57,549
57,62,549
62,85,549
17,51,550
8,111,551
8,104,551
8,113,551
15,168,552
0,23,553
10,0,553
10,191,553
0,23,553
10,191,553
10,192,553
0,23,553
0,23,553
10,0,553
10,0,553
10,0,554
0,23,554
10,193,554
10,194,555
10,195,555
10,0,555
0,23,555
0,23,555
0,23,555
0,23,555
10,0,555
0,23,555
10,196,555
10,155,555
10,0,555
0,23,555
10,0,555
0,23,556
10,0,556
0,23,556
86,87,556
0,23,556
10,0,556
10,197,556
10,198,556
0,23,556
18,0,557
31,147,558
31,0,559
146,147,560
4,162,561
8,0,562
8,104,562
0,23,562
8,104,562
8,166,563
0,23,563
0,23,563
8,199,563
8,0,564
8,0,564
8,111,565
0,23,565
0,23,565
8,113,565
84,147,566
0,23,566
10,175,566
10,158,566
10,158,566
10,177,566
8,200,566
15,201,567
10,189,567
0,23,567
15,0,567
10,190,567
15,201,568
15,202,569
0,23,569
15,203,569
0,23,569
15,0,569
0,23,569
0,23,569
15,203,569
146,0,570
15,204,570
15,205,570
146,0,570
15,78,571
15,78,571
8,111,571
62,66,572
0,23,572
62,0,572
15,168,573
0,23,574
62,67,575
0,23,575
62,68,575
15,77,576
15,77,577
4,162,578
13,13,579
33,0,580
18,22,581
0,23,582
10,206,582
10,174,582
10,0,582
0,23,582
10,175,582
10,0,582
10,163,582
0,23,582
10,0,582
10,0,583
10,0,583
0,23,583
10,207,583
0,23,583
10,208,583
10,184,583
0,23,583
10,174,583
0,23,583
10,0,583
0,23,583
10,0,583
0,23,583
10,164,583
10,184,583
37,17,584
17,37,584
10,191,585
10,191,586
8,108,586
8,110,587
8,112,587
8,111,587
0,23,587
10,193,588
10,155,588
10,195,588
10,198,589
10,194,589
15,168,590
15,55,591
62,68,592
0,23,593
0,23,593
0,23,593
62,210,593
62,209,593
33,0,594
18,0,595
0,23,596
17,0,596
17,211,596
17,212,597
8,22,597
0,23,597
84,0,598
33,22,599
57,85,600
19,22,601
10,208,602
10,158,602
17,55,603
0,23,604
10,213,604
10,0,604
10,0,605
10,214,605
10,213,605
0,23,605
0,23,605
10,215,605
10,213,605
17,127,605
10,192,605
10,0,605
10,142,606
0,23,606
0,23,606
10,0,606
10,0,607
10,197,607
0,23,607
45,0,608
8,104,609
62,0,610
62,0,610
2,22,611
37,51,611
4,37,611
37,4,611
0,23,611
0,23,611
0,23,611
0,217,611
0,183,611
0,216,611
0,97,612
0,218,612
10,148,613
10,0,613
10,0,613
10,14,613
0,23,614
0,23,614
10,207,614
10,0,614
16,147,614
0,23,614
0,23,614
0,23,614
10,164,614
10,0,614
10,149,615
0,23,615
10,0,615
10,208,615
0,23,615
33,0,616
15,147,617
10,163,618
10,164,618
0,23,618
10,0,618
10,14,618
10,207,618
8,219,618
10,184,618
8,220,619
8,220,619
10,154,619
8,94,619
0,23,619
10,0,619
0,23,619
0,23,619
0,23,619
10,154,619
0,23,620
8,163,620
0,23,620
8,220,620
8,113,620
0,23,620
8,111,621
0,221,622
63,22,623
62,0,624
15,168,625
146,187,626
146,0,626
15,147,627
63,0,627
62,186,628
62,169,628
62,68,629
0,23,629
15,31,630
31,15,630
31,15,630
31,147,630
17,51,631
17,212,632
17,0,633
10,214,634
18,0,635
146,187,636
4,162,636
4,162,636
0,23,636
146,222,637
0,23,638
146,223,638
0,23,639
62,65,639
146,222,640
146,222,640
146,222,641
146,222,641
146,222,642
146,222,642
146,222,643
146,222,643
146,222,644
146,222,644
146,222,645
146,222,645
146,222,646
146,222,646
146,222,647
10,206,648
17,127,648
10,184,648
17,55,648
10,158,648
10,207,648
10,149,649
37,51,649
146,222,649
10,164,649
10,208,649
33,162,650
146,222,650
146,222,650
146,222,651
146,222,651
62,68,652
146,222,652
146,222,652
146,222,653
146,222,653
146,222,654
146,222,654
146,222,655
146,222,655
146,222,656
146,222,656
8,94,657
10,14,657
146,222,657
10,14,658
146,222,658
146,222,658
8,163,658
8,113,658
146,222,659
8,111,660
8,113,660
8,104,660
62,0,661
15,168,662
4,51,663
146,187,664
4,224,665
4,0,665
4,0,665
0,23,665
0,23,666
4,225,666
146,187,666
146,187,666
0,23,666
4,51,667
10,0,668
17,211,669
0,23,670
0,23,670
0,23,670
17,226,670
17,227,670
16,127,670
17,0,670
17,211,670
17,228,671
17,229,671
17,211,671
0,23,671
17,211,672
17,211,673
17,211,673
17,230,674
0,23,674
0,23,674
17,211,675
62,67,675
17,211,675
62,66,675
62,186,676
15,147,677
146,187,678
21,22,679
19,0,680
146,0,681
146,165,681
0,23,681
146,165,681
0,23,681
21,22,682
62,65,683
62,65,683
19,22,684
21,19,684
19,21,684
19,21,684
146,223,685
33,0,686
33,162,686
18,0,687
146,187,688
146,187,689
146,187,689
146,187,689
146,187,690
146,187,690
0,23,691
10,231,691
10,0,691
17,55,692
0,23,692
0,23,692
10,0,692
10,179,692
0,23,692
40,85,693
86,87,694
0,23,695
0,23,695
0,23,695
146,165,695
146,0,695
146,165,695
4,0,696
4,225,697
4,224,697
10,0,698
0,23,699
8,0,699
0,23,699
8,219,699
0,23,699
8,232,700
8,232,700
8,233,700
146,165,700
146,167,700
146,167,700
0,23,700
146,165,700
8,232,700
0,23,701
0,23,701
146,165,701
17,228,701
146,165,701
0,23,701
17,229,701
17,230,702
16,127,702
17,226,703
0,23,704
62,186,704
62,0,704
15,77,704
15,77,705
62,234,705
62,169,705
62,169,705
15,77,705
15,77,706
0,23,706
15,77,706
15,79,706
15,77,706
15,0,706
0,23,707
146,187,707
62,0,708
31,15,708
62,236,709
62,236,709
0,235,709
57,0,710
57,237,710
57,14,710
57,0,710
0,23,710
57,237,711
37,0,712
37,52,712
0,23,713
57,150,713
37,60,714
0,23,714
57,149,714
146,238,714
57,154,715
57,14,715
57,154,715
37,52,715
37,52,716
37,153,717
84,0,717
34,85,718
2,155,719
2,0,719
0,23,719
2,0,720
2,156,720
10,175,721
21,19,721
0,23,722
0,23,722
0,23,722
10,0,722
10,0,722
0,23,722
10,0,722
0,23,722
10,158,722
10,158,722
10,0,722
10,175,722
0,23,723
0,23,723
0,23,723
0,23,723
10,0,723
0,23,723
10,0,723
10,189,723
10,240,723
10,239,723
45,0,724
120,19,725
19,120,725
120,22,725
57,85,726
10,231,727
10,179,727
8,108,727
8,0,727
8,104,727
8,104,727
8,110,728
0,23,729
8,113,729
8,113,729
8,112,729
8,111,729
8,111,729
0,23,729
18,0,730
13,13,731
120,22,732
62,234,733
62,186,733
62,169,734
62,169,734
62,236,735
10,241,736
10,0,736
17,242,736
0,23,736
17,0,736
0,23,737
17,243,737
10,0,737
0,23,737
10,244,737
0,23,737
4,162,738
0,23,739
10,245,739
0,23,739
10,0,739
57,150,739
57,149,739
57,14,740
57,14,740
146,238,740
57,237,741
37,153,742
0,23,743
2,0,743
0,23,743
0,23,743
2,155,744
33,162,744
33,162,744
17,243,745
2,156,746
10,175,747
10,175,747
17,55,748
10,158,748
10,158,748
10,189,749
62,246,750
62,65,750
0,23,750
0,23,750
62,0,750
4,162,751
8,0,752
8,112,753
8,113,754
8,104,754
8,111,754
16,147,755
31,16,755
16,31,755
10,192,756
10,195,756
10,193,756
10,0,756
0,23,756
0,23,756
10,191,756
10,196,757
10,189,757
0,23,757
10,0,757
0,23,757
10,0,757
0,23,757
10,194,757
0,23,757
0,23,758
10,197,758
0,23,758
10,0,758
62,85,759
33,0,760
21,22,761
18,0,762
31,0,763
4,225,764
4,224,764
57,85,765
17,242,766
62,65,767
0,23,768
4,0,768
4,247,768
0,23,769
10,158,769
10,0,769
0,23,769
0,23,769
10,177,769
10,0,769
10,175,769
0,23,770
10,158,770
0,23,770
10,239,770
10,249,770
10,0,770
10,179,770
10,0,770
0,23,770
10,0,770
0,23,770
0,23,770
17,0,770
0,23,770
10,0,770
0,23,770
0,23,770
17,248,770
21,18,771
18,21,771
18,22,771
10,193,772
10,191,772
10,189,773
10,195,773
10,194,774
0,23,775
0,23,775
146,0,775
146,165,775
15,0,776
15,77,776
15,77,776
62,0,776
0,23,776
15,60,776
0,23,776
4,51,776
62,164,776
62,250,776
62,66,776
0,23,776
15,79,777
15,77,777
15,77,777
15,77,777
146,165,778
0,23,779
146,165,779
146,167,779
0,23,779
0,23,780
62,68,780
0,23,780
31,147,781
18,0,781
84,0,782
146,147,783
10,251,784
10,0,784
0,23,784
4,0,785
19,0,785
84,147,786
45,0,787
146,187,788
4,224,789
146,187,789
4,225,789
4,162,789
0,252,790
0,182,790
0,216,790
0,97,790
0,100,790
0,180,790
0,253,790
0,96,790
0,254,790
0,216,790
10,177,791
10,175,791
10,158,792
10,179,792
10,239,792
10,249,792
10,158,792
17,248,793
2,21,794
21,2,794
2,22,794
18,22,795
4,162,796
10,0,797
10,0,797
17,127,798
62,68,799
19,21,800
33,0,800
0,23,801
146,165,801
0,23,801
18,0,801
146,0,801
0,23,802
146,255,802
146,256,802
146,165,802
0,23,802
0,23,802
146,167,802
8,22,802
146,165,802
146,167,802
0,23,802
146,165,803
0,23,803
62,65,804
0,23,804
62,0,804
0,23,804
0,23,805
146,257,805
57,85,806
33,22,807
19,22,808
4,224,809
4,225,810
63,22,810
4,225,810
4,247,810
21,63,810
63,21,810
4,37,811
37,51,811
37,4,811
2,22,812
16,147,813
10,177,814
10,258,814
10,231,814
10,0,814
0,23,814
10,0,814
10,0,814
10,175,814
0,23,814
0,23,814
0,23,814
10,178,815
10,0,815
0,23,815
0,23,815
0,23,815
10,259,815
10,164,815
10,0,815
0,23,815
0,23,815
10,0,815
10,189,815
0,23,815
0,23,815
0,23,815
10,0,815
0,23,815
0,23,815
10,158,815
0,23,815
0,23,815
10,0,815
10,158,815
15,147,816
0,23,817
0,23,817
10,0,817
10,179,817
63,22,818
0,23,819
10,0,819
16,127,819
33,162,819
0,23,819
10,260,819
86,87,820
62,68,821
0,23,821
8,261,822
8,0,822
8,104,822
0,23,822
8,261,823
15,147,823
8,261,824
0,23,825
13,13,825
0,23,826
8,261,826
8,227,826
0,23,826
15,0,827
8,113,828
8,111,828
0,23,828
0,23,828
4,224,829
4,225,830
31,15,831
15,31,831
31,15,831
31,147,831
17,51,832
146,256,833
146,255,834
146,257,835
17,0,836
10,0,837
17,0,838
18,0,839
10,177,840
10,158,841
10,189,841
10,259,841
10,158,841
8,104,841
10,164,841
37,51,842
10,258,843
10,178,843
146,187,844
10,231,844
62,0,845
0,23,845
62,65,845
62,65,845
0,23,846
0,23,846
0,23,847
62,262,847
10,179,848
16,127,849
4,0,850
4,0,850
4,51,851
62,68,852
4,51,853
8,261,854
0,23,855
0,23,855
57,0,855
15,0,855
57,263,855
0,23,855
57,0,856
57,150,856
8,113,857
33,162,858
84,0,859
21,22,859
10,176,860
10,174,860
33,22,861
21,33,861
33,21,861
45,0,862
21,22,863
8,112,864
8,113,865
8,111,865
0,23,865
8,0,865
19,22,866
19,21,866
21,19,866
19,21,866
15,0,867
0,23,867
15,264,867
0,23,867
15,265,868
0,23,868
4,0,869
4,162,869
33,0,870
18,0,871
40,85,872
86,87,873
10,0,874
0,23,874
10,175,874
10,185,874
0,23,874
37,0,874
37,153,874
0,23,875
0,23,875
10,0,875
0,23,875
10,0,875
0,23,875
10,0,875
0,23,875
10,0,875
0,23,875
0,23,875
0,23,875
10,158,875
10,164,875
